Americium-241;air;urban air close to ground;kilo Becquerel;2160
Tetrafluoromethane;air;non-urban air or from high stacks;kilogram;2161
Thiocyclam;soil;agricultural;kilogram;2162
Caesium I;water;unspecified;kilogram;2163
Potassium I;water;unspecified;kilogram;2164
Diethyl ether;air;low population density, long-term;kilogram;2165
Kieserite;natural resource;in ground;kilogram;2166
Toluene;air;non-urban air or from high stacks;kilogram;2167
Occupation, traffic area, rail/road embankment;natural resource;land;square meter-year;2168
Dimethyl malonate;air;unspecified;kilogram;2169
Isobutanol;water;ground-, long-term;kilogram;2170
Methabenzthiazuron;soil;agricultural;kilogram;2171
Thorium-234;water;unspecified;kilo Becquerel;2172
Aniline;air;low population density, long-term;kilogram;2173
Polonium-210;air;low population density, long-term;kilo Becquerel;2174
Chloroform;water;ocean;kilogram;2175
8-Quinolinol;soil;agricultural;kilogram;2176
1,1,1-Trifluoroethane;air;urban air close to ground;kilogram;2177
Pentafluoroethane;air;unspecified;kilogram;2178
Xenon-135m;air;unspecified;kilo Becquerel;2179
Cloquintocet-mexyl;air;non-urban air or from high stacks;kilogram;2180
Phosphorus;air;non-urban air or from high stacks;kilogram;2181
Water;water;ocean;cubic meter;2182
Choline chloride;soil;agricultural;kilogram;2183
Occupation, forest, primary (non-use);natural resource;land;square meter-year;2184
Alachlor;air;non-urban air or from high stacks;kilogram;2185
Barite;water;unspecified;kilogram;2186
Carfentrazone-ethyl;air;non-urban air or from high stacks;kilogram;2187
Chloro-fluoromethane;air;low population density, long-term;kilogram;2188
Transformation, to forest, secondary (non-use);natural resource;land;square meter;2189
Acibenzolar-S-methyl;soil;agricultural;kilogram;2190
Cerium-144;air;urban air close to ground;kilo Becquerel;2191
Methane, bromotrifluoro-, Halon 1301;air;non-urban air or from high stacks;kilogram;2192
Clofentezine;soil;agricultural;kilogram;2193
Sodium I;soil;unspecified;kilogram;2194
Curium alpha;air;urban air close to ground;kilo Becquerel;2195
Calcium hydroxide;air;unspecified;kilogram;2196
Thiamethoxam;air;low population density, long-term;kilogram;2197
Occupation, river, artificial;natural resource;land;square meter-year;2198
Formate;water;ground-;kilogram;2199
Water, in air;natural resource;in air;cubic meter;2200
Ethanol;water;ground-, long-term;kilogram;2201
Propane;air;non-urban air or from high stacks;kilogram;2202
Carboxylic acids, unspecified;water;ground-, long-term;kilogram;2203
Pesticides, unspecified;water;ground-;kilogram;2204
Ethylene oxide;water;ocean;kilogram;2205
Ethyl benzene;air;low population density, long-term;kilogram;2206
Zirconia, as baddeleyite;natural resource;in ground;kilogram;2207
Benzovindiflupyr;water;ground-;kilogram;2208
Diethyl ether;air;non-urban air or from high stacks;kilogram;2209
Lauric acid;water;unspecified;kilogram;2210
Ethyl acetate;air;low population density, long-term;kilogram;2211
Propylene;air;low population density, long-term;kilogram;2212
Methamidophos;soil;agricultural;kilogram;2213
Hypochlorite;water;surface water;kilogram;2214
MCPB;air;non-urban air or from high stacks;kilogram;2215
COD, Chemical Oxygen Demand;water;unspecified;kilogram;2216
Transformation, to wetland, coastal (non-use);natural resource;land;square meter;2217
Chlorotoluron;soil;agricultural;kilogram;2218
Thallium I;water;unspecified;kilogram;2219
Methylchloride;air;urban air close to ground;kilogram;2220
1,4-Butanediol;air;urban air close to ground;kilogram;2221
2,4-Dichlorophenol;air;non-urban air or from high stacks;kilogram;2222
Cerium-144;water;ocean;kilo Becquerel;2223
Hexachlorobenzene;water;unspecified;kilogram;2224
Nitrogen;air;unspecified;kilogram;2225
Silver I;water;ground-;kilogram;2226
Potassium I;water;ground-, long-term;kilogram;2227
Triflusulfuron-methyl;soil;agricultural;kilogram;2228
Sulfentrazone;soil;forestry;kilogram;2229
Gamma-cyhalothrin;soil;agricultural;kilogram;2230
Butyl acetate;water;ocean;kilogram;2231
Chlorpyrifos;air;non-urban air or from high stacks;kilogram;2232
Colemanite;natural resource;in ground;kilogram;2233
Flurenol;soil;agricultural;kilogram;2234
Calcium hydroxide;air;low population density, long-term;kilogram;2235
Ruthenium-103;water;ground-, long-term;kilo Becquerel;2236
Cobalt-60;water;surface water;kilo Becquerel;2237
Methane, bromo-, Halon 1001;air;urban air close to ground;kilogram;2238
Lead II;air;lower stratosphere + upper troposphere;kilogram;2239
Isopropylamine;water;ocean;kilogram;2240
Carbon monoxide, from soil or biomass stock;air;unspecified;kilogram;2241
Uranium-235;air;urban air close to ground;kilo Becquerel;2242
Propylene;water;ocean;kilogram;2243
Metalaxyl-M;water;ground-;kilogram;2244
Silver I;air;low population density, long-term;kilogram;2245
Sulfur;water;surface water;kilogram;2246
Picloram;soil;agricultural;kilogram;2247
Occupation, traffic area, road network;natural resource;land;square meter-year;2248
Thiram;soil;agricultural;kilogram;2249
Ethanol;water;ground-;kilogram;2250
Metribuzin;water;ground-;kilogram;2251
Iron ion;soil;forestry;kilogram;2252
Formic acid;water;ocean;kilogram;2253
Scandium;water;ocean;kilogram;2254
Tin ion;air;low population density, long-term;kilogram;2255
Thorium-228;water;ocean;kilo Becquerel;2256
Carbon;soil;unspecified;kilogram;2257
Carbon;air;urban air close to ground;kilogram;2258
Ethylene;water;surface water;kilogram;2259
Radon-220;air;unspecified;kilo Becquerel;2260
Tetrafluoromethane;air;low population density, long-term;kilogram;2261
Paraffins;air;non-urban air or from high stacks;kilogram;2262
Technetium-99;water;ground-, long-term;kilo Becquerel;2263
Dodecanol;water;unspecified;kilogram;2264
Uranium;air;low population density, long-term;kilogram;2265
Toluene;air;low population density, long-term;kilogram;2266
Chlorosulfonic acid;air;unspecified;kilogram;2267
Boron trifluoride;air;non-urban air or from high stacks;kilogram;2268
Oxyfluorfen;water;surface water;kilogram;2269
Cadmium II;air;urban air close to ground;kilogram;2270
Cadmium II;water;unspecified;kilogram;2271
Laterite;natural resource;in ground;kilogram;2272
Ethyl acetate;air;urban air close to ground;kilogram;2273
2,4-D;soil;forestry;kilogram;2274
Triflumuron;air;unspecified;kilogram;2275
Magnesium;water;ground-, long-term;kilogram;2276
Propiconazole;soil;forestry;kilogram;2277
Propyl amine;air;unspecified;kilogram;2278
Sulfide;water;unspecified;kilogram;2279
Cerium;natural resource;in ground;kilogram;2280
Antimony ion;soil;agricultural;kilogram;2281
Plutonium-241;water;ground-, long-term;kilo Becquerel;2282
Hypochlorite;water;ground-;kilogram;2283
Metalaxyl-M;soil;agricultural;kilogram;2284
Fluorene;water;surface water;kilogram;2285
Tritium;water;ocean;kilo Becquerel;2286
Flazasulfuron;soil;agricultural;kilogram;2287
Dimethylamine;water;ground-, long-term;kilogram;2288
Iodine-129;water;surface water;kilo Becquerel;2289
Silver I;soil;unspecified;kilogram;2290
Perfluoropentane;air;unspecified;kilogram;2291
Transformation, to annual crop;natural resource;land;square meter;2292
Benzaldehyde;air;urban air close to ground;kilogram;2293
Protactinium-234;air;low population density, long-term;kilo Becquerel;2294
Chlorine;water;ground-, long-term;kilogram;2295
Zinc-65;air;low population density, long-term;kilo Becquerel;2296
Metsulfuron-methyl;air;non-urban air or from high stacks;kilogram;2297
Iron ion;soil;industrial;kilogram;2298
Iron ion;water;ground-;kilogram;2299
Propanal;water;surface water;kilogram;2300
Benzoximate;soil;agricultural;kilogram;2301
Dipropyl amine;water;ground-;kilogram;2302
Beryllium;natural resource;in ground;kilogram;2303
Dissolved solids;water;ground-;kilogram;2304
Silicon;water;ocean;kilogram;2305
Carbon monoxide, non-fossil;air;urban air close to ground;kilogram;2306
Flumetsulam;soil;agricultural;kilogram;2307
Acetone;water;ocean;kilogram;2308
Caesium I;water;ground-, long-term;kilogram;2309
Arsenic ion;air;non-urban air or from high stacks;kilogram;2310
Heat, waste;air;non-urban air or from high stacks;megajoule;2311
Transformation, to pasture, man made, extensive;natural resource;land;square meter;2312
Mercury II;soil;unspecified;kilogram;2313
Uranium-238;water;ground-;kilo Becquerel;2314
Radioactive species, alpha emitters;water;unspecified;kilo Becquerel;2315
Simazine;soil;agricultural;kilogram;2316
Pentafluoroethane;air;low population density, long-term;kilogram;2317
Vinyl chloride;water;ground-, long-term;kilogram;2318
Chromium;natural resource;in ground;kilogram;2319
Potassium-40;water;unspecified;kilo Becquerel;2320
Krypton-89;air;non-urban air or from high stacks;kilo Becquerel;2321
Flumioxazin;soil;agricultural;kilogram;2322
Barite;water;ground-;kilogram;2323
Cyclohexane;water;unspecified;kilogram;2324
Phosphate;water;unspecified;kilogram;2325
Clethodim;water;unspecified;kilogram;2326
Diquat;soil;agricultural;kilogram;2327
Benzo(a)pyrene;air;urban air close to ground;kilogram;2328
Chromium VI;water;ocean;kilogram;2329
Arsenic ion;soil;industrial;kilogram;2330
Phosphorus;soil;agricultural;kilogram;2331
Triforine;soil;agricultural;kilogram;2332
Hydrogen peroxide;water;ground-;kilogram;2333
Sulfate;air;low population density, long-term;kilogram;2334
Monochloroethane;water;surface water;kilogram;2335
Sulfur dioxide;air;unspecified;kilogram;2336
Bromine;water;unspecified;kilogram;2337
Plutonium-241;air;urban air close to ground;kilo Becquerel;2338
Methane, fossil;air;unspecified;kilogram;2339
Tebuthiuron;water;ground-;kilogram;2340
Triflumuron;soil;agricultural;kilogram;2341
Phosphorus;air;unspecified;kilogram;2342
Tert-butyl hydroperoxide;water;unspecified;kilogram;2343
Lambda-cyhalothrin;soil;forestry;kilogram;2344
Chloride;soil;unspecified;kilogram;2345
Methyl acetate;air;low population density, long-term;kilogram;2346
Propanal;air;urban air close to ground;kilogram;2347
Carbon-14;water;surface water;kilo Becquerel;2348
Methanol;air;urban air close to ground;kilogram;2349
Zirconium-95;water;unspecified;kilo Becquerel;2350
Propylene;water;ground-;kilogram;2351
Solids, inorganic;water;ground-, long-term;kilogram;2352
PAH, polycyclic aromatic hydrocarbons;air;low population density, long-term;kilogram;2353
Thorium-232;water;unspecified;kilo Becquerel;2354
Xenon-133;air;unspecified;kilo Becquerel;2355
Cyproconazole;soil;agricultural;kilogram;2356
Transformation, to annual crop, irrigated, intensive;natural resource;land;square meter;2357
Trichloroethylene;air;non-urban air or from high stacks;kilogram;2358
Copper ion;air;non-urban air or from high stacks;kilogram;2359
1,1,2-Trichloro-1,2,2-trifluoroethane;air;low population density, long-term;kilogram;2360
Carbetamide;soil;agricultural;kilogram;2361
Lactofen;air;non-urban air or from high stacks;kilogram;2362
Transformation, to permanent crop, non-irrigated, intensive;natural resource;land;square meter;2363
Chlorbufam;soil;agricultural;kilogram;2364
Toluene;water;ocean;kilogram;2365
Methane, bromo-, Halon 1001;air;non-urban air or from high stacks;kilogram;2366
Manganese II;water;ground-, long-term;kilogram;2367
Vanadium V;water;ocean;kilogram;2368
Beta-cyfluthrin;air;non-urban air or from high stacks;kilogram;2369
Metaldehyde;soil;agricultural;kilogram;2370
Quizalofop-ethyl;soil;agricultural;kilogram;2371
Cyromazine;soil;agricultural;kilogram;2372
Silver-110;water;surface water;kilo Becquerel;2373
Triadimenol;soil;agricultural;kilogram;2374
Metam-sodium;soil;agricultural;kilogram;2375
Aniline;water;surface water;kilogram;2376
2-Aminopropanol;air;unspecified;kilogram;2377
Fluoride;soil;forestry;kilogram;2378
Dimethylamine;water;ocean;kilogram;2379
Nickel II;water;surface water;kilogram;2380
Bromine;air;non-urban air or from high stacks;kilogram;2381
Haloxyfop-ethoxyethyl;air;unspecified;kilogram;2382
Fluroxypyr;water;surface water;kilogram;2383
Styrene;water;unspecified;kilogram;2384
2,4-D dimethylamine salt;air;non-urban air or from high stacks;kilogram;2385
Lead II;air;low population density, long-term;kilogram;2386
Formaldehyde;water;unspecified;kilogram;2387
Acetaldehyde;water;ground-;kilogram;2388
Tribenuron-methyl;soil;agricultural;kilogram;2389
Boron carbide;air;non-urban air or from high stacks;kilogram;2390
Monochlorobenzene;water;surface water;kilogram;2391
Dimethyldichlorosilane;air;unspecified;kilogram;2392
Ethylene glycol monoethyl ether;water;ocean;kilogram;2393
Oils, non-fossil;soil;agricultural;kilogram;2394
Cadmium II;soil;forestry;kilogram;2395
Holmium;natural resource;in ground;kilogram;2396
Cyhexatin;soil;agricultural;kilogram;2397
Caesium-134;air;non-urban air or from high stacks;kilo Becquerel;2398
Formamide;air;unspecified;kilogram;2399
Gold;water;surface water;kilogram;2400
Sulfur oxides;air;unspecified;kilogram;2401
AOX, Adsorbable Organic Halides;water;ocean;kilogram;2402
Zinc II;soil;industrial;kilogram;2403
Ammonium carbonate;air;non-urban air or from high stacks;kilogram;2404
Transformation, from dump site;natural resource;land;square meter;2405
Trifluoroacetic acid;air;low population density, long-term;kilogram;2406
Phosphoric acid;air;low population density, long-term;kilogram;2407
Glyphosate;water;unspecified;kilogram;2408
Methoprene;soil;agricultural;kilogram;2409
Fipronil;water;ground-;kilogram;2410
Hydrocarbons, aromatic;water;ground-, long-term;kilogram;2411
Nitrate;water;ocean;kilogram;2412
Transformation, to seabed, infrastructure;natural resource;land;square meter;2413
Manganese II;water;surface water;kilogram;2414
Hexaconazole;soil;agricultural;kilogram;2415
Phorate;soil;agricultural;kilogram;2416
Chrysene;water;surface water;kilogram;2417
Pyriproxyfen;air;non-urban air or from high stacks;kilogram;2418
Phosphorus trichloride;air;urban air close to ground;kilogram;2419
Nitrite;water;surface water;kilogram;2420
Thorium-230;water;ground-;kilo Becquerel;2421
Oxadixyl;soil;agricultural;kilogram;2422
Propanol;air;unspecified;kilogram;2423
Ethephon;water;ground-;kilogram;2424
Organic carbon;air;urban air close to ground;kilogram;2425
Ethane thiol;air;unspecified;kilogram;2426
Strontium-90;air;urban air close to ground;kilo Becquerel;2427
Dimethylamine;water;surface water;kilogram;2428
Dicamba;soil;agricultural;kilogram;2429
Carbon tetrachloride;air;low population density, long-term;kilogram;2430
Deltamethrin;water;ground-;kilogram;2431
Zirconium-95;air;non-urban air or from high stacks;kilo Becquerel;2432
TOC, Total Organic Carbon;water;ground-;kilogram;2433
Propylene oxide;air;unspecified;kilogram;2434
Permethrin;water;unspecified;kilogram;2435
Imazapyr;soil;agricultural;kilogram;2436
Toluene;air;unspecified;kilogram;2437
Nitrogen fluoride;air;low population density, long-term;kilogram;2438
Caesium-137;water;unspecified;kilo Becquerel;2439
Transformation, to annual crop, greenhouse;natural resource;land;square meter;2440
Thorium-232;water;ground-, long-term;kilo Becquerel;2441
Formate;water;surface water;kilogram;2442
Water, turbine use, unspecified natural origin;natural resource;in water;cubic meter;2443
Lactic acid;water;ocean;kilogram;2444
Lead-210;air;low population density, long-term;kilo Becquerel;2445
Occupation, annual crop, irrigated, extensive;natural resource;land;square meter-year;2446
Cloquintocet-mexyl;soil;agricultural;kilogram;2447
2,4-D;air;non-urban air or from high stacks;kilogram;2448
Sulfuric acid;water;surface water;kilogram;2449
Chlorantraniliprole;water;unspecified;kilogram;2450
Diborane;water;ocean;kilogram;2451
2,4-DB;soil;agricultural;kilogram;2452
Dimethomorph;soil;agricultural;kilogram;2453
Trifluralin;air;non-urban air or from high stacks;kilogram;2454
Lenacil;soil;agricultural;kilogram;2455
Hydroxide;water;ocean;kilogram;2456
Lanthanum;air;non-urban air or from high stacks;kilogram;2457
Noble gases, radioactive, unspecified;air;urban air close to ground;kilo Becquerel;2458
Silicon;air;urban air close to ground;kilogram;2459
4-Methyl-2-pentanone;water;surface water;kilogram;2460
Diborane;water;ground-, long-term;kilogram;2461
Carbon disulfide;air;non-urban air or from high stacks;kilogram;2462
Potassium I;water;surface water;kilogram;2463
Carbon monoxide, fossil;air;non-urban air or from high stacks;kilogram;2464
Chromium-51;water;surface water;kilo Becquerel;2465
Quizalofop-p-ethyl;water;surface water;kilogram;2466
Thorium;air;low population density, long-term;kilogram;2467
Methyl acetate;air;non-urban air or from high stacks;kilogram;2468
Titanium ion;soil;industrial;kilogram;2469
Methomyl;soil;agricultural;kilogram;2470
Tralomethrin;soil;agricultural;kilogram;2471
Magnesium;water;surface water;kilogram;2472
2-Methyl-2-butene;air;urban air close to ground;kilogram;2473
Dimethenamid-P;water;surface water;kilogram;2474
Methane, fossil;air;urban air close to ground;kilogram;2475
Hexafluoroethane;air;low population density, long-term;kilogram;2476
Cyanide;water;ground-;kilogram;2477
Hydrochloric acid;air;low population density, long-term;kilogram;2478
Pendimethalin;air;non-urban air or from high stacks;kilogram;2479
Cyhalothrin;soil;agricultural;kilogram;2480
Dimethenamide;water;ground-;kilogram;2481
Acetonitrile;water;ocean;kilogram;2482
Carbon dioxide, non-fossil;air;non-urban air or from high stacks;kilogram;2483
Terbufos;soil;agricultural;kilogram;2484
Carbonate;water;ground-;kilogram;2485
Fluoride;soil;industrial;kilogram;2486
Fluosilicic acid;water;unspecified;kilogram;2487
Lambda-cyhalothrin;water;unspecified;kilogram;2488
m-Xylene;air;non-urban air or from high stacks;kilogram;2489
Boron;water;surface water;kilogram;2490
Insecticides, unspecified;water;ground-, long-term;kilogram;2491
Carbonate;water;surface water;kilogram;2492
Chlorine;water;surface water;kilogram;2493
Thorium-230;air;low population density, long-term;kilo Becquerel;2494
Iron-59;air;non-urban air or from high stacks;kilo Becquerel;2495
Transformation, from annual crop, irrigated, extensive;natural resource;land;square meter;2496
Lead II;water;ground-;kilogram;2497
Isoxadifen-ethyl;soil;agricultural;kilogram;2498
Phosphate;water;ocean;kilogram;2499
Chlorothalonil;air;non-urban air or from high stacks;kilogram;2500
Nickel II;air;unspecified;kilogram;2501
Water, cooling, unspecified natural origin;natural resource;in water;cubic meter;2502
Formic acid;water;ground-, long-term;kilogram;2503
Perchlorate;water;ground-, long-term;kilogram;2504
Chlorothalonil;water;ground-;kilogram;2505
Ethanol;air;low population density, long-term;kilogram;2506
Amitraz;soil;agricultural;kilogram;2507
Saflufenacil;water;ground-;kilogram;2508
Bifenthrin;water;ground-;kilogram;2509
Ethylene oxide;water;unspecified;kilogram;2510
Potassium hydroxide;air;non-urban air or from high stacks;kilogram;2511
Benomyl;soil;agricultural;kilogram;2512
Carfentrazone-ethyl;water;unspecified;kilogram;2513
Thorium-230;water;surface water;kilo Becquerel;2514
Benzo(a)pyrene;water;surface water;kilogram;2515
Dibutyl phthalate;water;surface water;kilogram;2516
Sodium tetrahydridoborate;air;non-urban air or from high stacks;kilogram;2517
Haloxyfop-ethoxyethyl;water;ground-;kilogram;2518
Propylene;air;non-urban air or from high stacks;kilogram;2519
Potassium chloride;air;non-urban air or from high stacks;kilogram;2520
Sulfosate;soil;agricultural;kilogram;2521
Fluxapyroxad;air;unspecified;kilogram;2522
Diuron;soil;forestry;kilogram;2523
Thiamethoxam;soil;forestry;kilogram;2524
Arsenic ion;water;ocean;kilogram;2525
Transformation, from snow and ice (non-use);natural resource;land;square meter;2526
1,2-Dichloro-1,1,2,2-tetrafluoroethane;air;low population density, long-term;kilogram;2527
1,1,1,2-Tetrafluoroethane;air;low population density, long-term;kilogram;2528
EDTA, Ethylenediaminetetraacetic Acid;water;unspecified;kilogram;2529
Isopropylamine;air;non-urban air or from high stacks;kilogram;2530
Benzo(k)fluoranthene;water;ground-, long-term;kilogram;2531
Methyl formate;air;low population density, long-term;kilogram;2532
Thorium-230;air;unspecified;kilo Becquerel;2533
Ethyl benzene;water;surface water;kilogram;2534
Copper ion;water;ground-, long-term;kilogram;2535
Thorium-230;water;unspecified;kilo Becquerel;2536
Butyl benzyl phthalate;water;surface water;kilogram;2537
Thidiazuron;soil;agricultural;kilogram;2538
Mancozeb;water;ground-;kilogram;2539
Acidity, unspecified;water;unspecified;kilogram;2540
Dipropyl amine;water;ocean;kilogram;2541
Isocyanic acid;air;non-urban air or from high stacks;kilogram;2542
Antimony-125;air;non-urban air or from high stacks;kilo Becquerel;2543
Paraffins;air;urban air close to ground;kilogram;2544
Permethrin;soil;agricultural;kilogram;2545
Spinetoram;soil;agricultural;kilogram;2546
Ethylene diamine;water;ground-, long-term;kilogram;2547
Pyrene;water;surface water;kilogram;2548
Ethylamine;air;low population density, long-term;kilogram;2549
Butadiene;air;urban air close to ground;kilogram;2550
Fludioxonil;water;unspecified;kilogram;2551
Water;air;lower stratosphere + upper troposphere;cubic meter;2552
Rent;economic;primary production factor;EUR2005;2553
Barium-140;water;ground-, long-term;kilo Becquerel;2554
Transformation, to dump site, sanitary landfill;natural resource;land;square meter;2555
Dipropyl amine;air;urban air close to ground;kilogram;2556
Fipronil;air;unspecified;kilogram;2557
Sulfur hexafluoride;air;urban air close to ground;kilogram;2558
Ammonium carbonate;air;urban air close to ground;kilogram;2559
Heat, waste;air;low population density, long-term;megajoule;2560
Chloramine;air;urban air close to ground;kilogram;2561
Tebuconazole;water;ground-;kilogram;2562
Bisphenol A;water;unspecified;kilogram;2563
Carbon monoxide, non-fossil;air;non-urban air or from high stacks;kilogram;2564
Palladium;natural resource;in ground;kilogram;2565
Steatite;natural resource;in ground;kilogram;2566
Methane, non-fossil;air;non-urban air or from high stacks;kilogram;2567
2,2-Dichloro-1,1,1-trifluoroethane;air;unspecified;kilogram;2568
Cobalt II;water;ocean;kilogram;2569
Magnesium;soil;forestry;kilogram;2570
Methyl acetate;water;ground-, long-term;kilogram;2571
Chlorpyrifos;water;surface water;kilogram;2572
Trimethylamine;water;unspecified;kilogram;2573
Trichlorofluoromethane;air;urban air close to ground;kilogram;2574
Iron ion;water;ground-, long-term;kilogram;2575
Vanadium V;air;urban air close to ground;kilogram;2576
Diethyl ether;air;unspecified;kilogram;2577
Dimethyl ether;air;low population density, long-term;kilogram;2578
Emamectin benzoate;water;ground-;kilogram;2579
Silicon;water;ground-;kilogram;2580
Carbosulfan;soil;agricultural;kilogram;2581
Chloride;water;ground-, long-term;kilogram;2582
Transformation, from seabed, infrastructure;natural resource;land;square meter;2583
AOX, Adsorbable Organic Halides;water;ground-;kilogram;2584
Transformation, from forest, primary (non-use);natural resource;land;square meter;2585
Strontium II;air;non-urban air or from high stacks;kilogram;2586
Carbon dioxide, from soil or biomass stock;air;unspecified;kilogram;2587
Fluxapyroxad;water;unspecified;kilogram;2588
Propyl amine;air;non-urban air or from high stacks;kilogram;2589
Gibberellic acid;soil;forestry;kilogram;2590
Monochloroethane;water;ground-;kilogram;2591
Nickel II;water;ground-, long-term;kilogram;2592
Methyl acrylate;water;unspecified;kilogram;2593
Tritium;water;unspecified;kilo Becquerel;2594
Europium;natural resource;in ground;kilogram;2595
Scandium;water;ground-, long-term;kilogram;2596
Ethaboxam;air;low population density, long-term;kilogram;2597
Transformation, from inland waterbody, unspecified;natural resource;land;square meter;2598
Trifluralin;water;unspecified;kilogram;2599
Zinc-65;air;non-urban air or from high stacks;kilo Becquerel;2600
Phosphorus oxychloride;water;unspecified;kilogram;2601
Neburon;soil;agricultural;kilogram;2602
Furalaxyl;soil;agricultural;kilogram;2603
Ethoprop;soil;agricultural;kilogram;2604
Pyraclostrobin;soil;agricultural;kilogram;2605
Cadmium-109;water;surface water;kilo Becquerel;2606
Boron;air;urban air close to ground;kilogram;2607
Cobalt II;air;non-urban air or from high stacks;kilogram;2608
Isohexane;water;ground-, long-term;kilogram;2609
Chloroacetic acid;water;unspecified;kilogram;2610
Butyl benzyl phthalate;water;ocean;kilogram;2611
Thiram;water;unspecified;kilogram;2612
Platinum;air;unspecified;kilogram;2613
Non-hazardous waste disposed;inventory indicator;waste;kilogram;2614
Terpenes;air;unspecified;kilogram;2615
Carbon;soil;agricultural;kilogram;2616
Barite;water;ground-, long-term;kilogram;2617
Ulexite;natural resource;in ground;kilogram;2618
Aluminium III;water;ocean;kilogram;2619
Sulfate;soil;unspecified;kilogram;2620
Hydrocarbons, aliphatic, alkanes, unspecified;water;unspecified;kilogram;2621
Aldehydes, unspecified;air;non-urban air or from high stacks;kilogram;2622
Imazethapyr;water;ground-;kilogram;2623
Naled;soil;agricultural;kilogram;2624
Difluoromethane;air;unspecified;kilogram;2625
1,1,1-Trichloroethane;water;ground-;kilogram;2626
Butyl acetate;water;ground-;kilogram;2627
Cadmium II;air;unspecified;kilogram;2628
Clay, bentonite;natural resource;in ground;kilogram;2629
Ethylene;air;unspecified;kilogram;2630
Trifloxystrobin;water;surface water;kilogram;2631
Anthracene;water;ocean;kilogram;2632
Isohexane;air;unspecified;kilogram;2633
Chlorate;water;surface water;kilogram;2634
Chlorodifluoromethane;air;urban air close to ground;kilogram;2635
Triflumuron;water;ground-;kilogram;2636
Acrylate;water;surface water;kilogram;2637
Curium alpha;water;unspecified;kilo Becquerel;2638
Carbon;soil;industrial;kilogram;2639
Barium-140;air;non-urban air or from high stacks;kilo Becquerel;2640
1-Pentene;air;non-urban air or from high stacks;kilogram;2641
Bromate;water;surface water;kilogram;2642
Propanol;air;low population density, long-term;kilogram;2643
2-Aminopropanol;water;ocean;kilogram;2644
Perchlorate;water;surface water;kilogram;2645
Transformation, to dump site, residual material landfill;natural resource;land;square meter;2646
Surfactant blend;air;unspecified;kilogram;2647
Propanol;water;unspecified;kilogram;2648
Chloroform;water;ground-;kilogram;2649
Solids, inorganic;water;ground-;kilogram;2650
S-Metolachlor;air;unspecified;kilogram;2651
Paraffins;air;low population density, long-term;kilogram;2652
Methanesulfonic acid;air;non-urban air or from high stacks;kilogram;2653
Sedaxane;air;unspecified;kilogram;2654
1-Chloro-1,1-difluoroethane;air;unspecified;kilogram;2655
Krypton-89;air;low population density, long-term;kilo Becquerel;2656
Transformation, from forest, secondary (non-use);natural resource;land;square meter;2657
Cobalt-57;water;ocean;kilo Becquerel;2658
Arsine;air;low population density, long-term;kilogram;2659
Cobalt-57;air;non-urban air or from high stacks;kilo Becquerel;2660
m-Xylene;air;urban air close to ground;kilogram;2661
Tellurium-123m;water;ocean;kilo Becquerel;2662
Particulate Matter, > 10 um;air;unspecified;kilogram;2663
Tin ion;soil;industrial;kilogram;2664
Imazalil;soil;agricultural;kilogram;2665
Polonium-210;water;ocean;kilo Becquerel;2666
2,4-D ester;water;ground-;kilogram;2667
Chlozolinate;soil;agricultural;kilogram;2668
Diuron;air;unspecified;kilogram;2669
Technetium-99;water;ocean;kilo Becquerel;2670
Sodium-24;water;ground-;kilo Becquerel;2671
1-Pentanol;water;ground-, long-term;kilogram;2672
Dibutyl phthalate;water;ground-;kilogram;2673
Acetonitrile;air;low population density, long-term;kilogram;2674
Benoxacor;soil;agricultural;kilogram;2675
Formamide;water;surface water;kilogram;2676
Dichlorofluoromethane;water;ground-, long-term;kilogram;2677
Water;air;non-urban air or from high stacks;cubic meter;2678
Isoprene;air;non-urban air or from high stacks;kilogram;2679
Cobalt-58;air;unspecified;kilo Becquerel;2680
Occupation, annual crop, flooded crop;natural resource;land;square meter-year;2681
Styrene;water;surface water;kilogram;2682
Potassium soap;soil;agricultural;kilogram;2683
1,1,2-Trichloroethane;air;low population density, long-term;kilogram;2684
Pendimethalin;water;ground-;kilogram;2685
Chrysotile;natural resource;in ground;kilogram;2686
Chlorodifluoromethane;air;non-urban air or from high stacks;kilogram;2687
Acetaldehyde;water;surface water;kilogram;2688
Dichlorofluoromethane;air;non-urban air or from high stacks;kilogram;2689
Bromoxynil octanoate;soil;agricultural;kilogram;2690
Radioactive species, other beta emitters;air;low population density, long-term;kilo Becquerel;2691
Acetamide;air;non-urban air or from high stacks;kilogram;2692
Chlorine;water;ground-;kilogram;2693
Iodide;soil;industrial;kilogram;2694
Americium-241;water;ocean;kilo Becquerel;2695
Copper ion;water;ground-;kilogram;2696
Energy, solar, converted;natural resource;in air;megajoule;2697
Radium-228;water;ground-, long-term;kilo Becquerel;2698
Acrylate;water;ground-;kilogram;2699
Iodide;water;surface water;kilogram;2700
Caesium-134;air;urban air close to ground;kilo Becquerel;2701
Thiobencarb;soil;agricultural;kilogram;2702
Triasulfuron;soil;agricultural;kilogram;2703
Hydrazine;water;ocean;kilogram;2704
Chloroacetyl chloride;water;ground-;kilogram;2705
Tert-butyl hydroperoxide;air;unspecified;kilogram;2706
Fludioxonil;water;ground-;kilogram;2707
Epoxiconazole;air;unspecified;kilogram;2708
